game_link,game_date,game_id,tournament_name,tournament_country,tournament_name_season,tournament_season,tournament_round,hometeam_name,awayteam_name,hometeam_country,awayteam_country,periods_of_match,homescore_ht,awayscore_ht,homescore_ft,awayscore_ft,total_goals_ht,total_goals_ft,extra_time,penalties,incident_type_card,incident_type_goal,incident_type_substitution,incident_type_period,incidents,home_formation,away_formation,home_players_list,away_players_list,home_manager_name,home_manager_slug,home_manager_id,away_manager_name,away_manager_slug,away_manager_id,referee_name,referee_yellow_cards,referee_redCards,referee_yellowRedCards,referee_games,referee_id,referee_country,city_game_took_place,stadium_game_took_place,stadium_id_game_took_place,country_game_took_place,all_home_ball_possession,all_away_ball_possession,all_home_expected_goals,all_away_expected_goals,all_home_big_chances,all_away_big_chances,all_home_total_shots,all_away_total_shots,all_home_goalkeeper_saves,all_away_goalkeeper_saves,all_home_corner_kicks,all_away_corner_kicks,all_home_fouls,all_away_fouls,all_home_passes,all_away_passes,all_home_tackles,all_away_tackles,all_home_free_kicks,all_away_free_kicks,all_home_yellow_cards,all_away_yellow_cards,all_home_shots_on_target,all_away_shots_on_target,all_home_hit_woodwork,all_away_hit_woodwork,all_home_shots_off_target,all_away_shots_off_target,all_home_blocked_shots,all_away_blocked_shots,all_home_shots_inside_box,all_away_shots_inside_box,all_home_shots_outside_box,all_away_shots_outside_box,all_home_big_chances_scored,all_away_big_chances_scored,all_home_big_chances_missed,all_away_big_chances_missed,all_home_through_balls,all_away_through_balls,all_home_fouled_in_final_third,all_away_fouled_in_final_third,all_home_offsides,all_away_offsides,all_home_accurate_passes,all_away_accurate_passes,all_home_throw_ins,all_away_throw_ins,all_home_final_third_entries,all_away_final_third_entries,all_home_long_balls,all_away_long_balls,all_home_crosses,all_away_crosses,all_home_duels,all_away_duels,all_home_dispossessed,all_away_dispossessed,all_home_ground_duels,all_away_ground_duels,all_home_aerial_duels,all_away_aerial_duels,all_home_dribbles,all_away_dribbles,all_home_tackles_won,all_away_tackles_won,all_home_total_tackles,all_away_total_tackles,all_home_interceptions,all_away_interceptions,all_home_recoveries,all_away_recoveries,all_home_clearances,all_away_clearances,all_home_total_saves,all_away_total_saves,all_home_goals_prevented,all_away_goals_prevented,all_home_goal_kicks,all_away_goal_kicks,first_half_home_ball_possession,first_half_away_ball_possession,first_half_home_expected_goals,first_half_away_expected_goals,first_half_home_big_chances,first_half_away_big_chances,first_half_home_total_shots,first_half_away_total_shots,first_half_home_goalkeeper_saves,first_half_away_goalkeeper_saves,first_half_home_corner_kicks,first_half_away_corner_kicks,first_half_home_fouls,first_half_away_fouls,first_half_home_passes,first_half_away_passes,first_half_home_tackles,first_half_away_tackles,first_half_home_free_kicks,first_half_away_free_kicks,first_half_home_yellow_cards,first_half_away_yellow_cards,first_half_home_shots_on_target,first_half_away_shots_on_target,first_half_home_hit_woodwork,first_half_away_hit_woodwork,first_half_home_shots_off_target,first_half_away_shots_off_target,first_half_home_blocked_shots,first_half_away_blocked_shots,first_half_home_shots_inside_box,first_half_away_shots_inside_box,first_half_home_shots_outside_box,first_half_away_shots_outside_box,first_half_home_big_chances_scored,first_half_away_big_chances_scored,first_half_home_big_chances_missed,first_half_away_big_chances_missed,first_half_home_through_balls,first_half_away_through_balls,first_half_home_fouled_in_final_third,first_half_away_fouled_in_final_third,first_half_home_offsides,first_half_away_offsides,first_half_home_accurate_passes,first_half_away_accurate_passes,first_half_home_throw_ins,first_half_away_throw_ins,first_half_home_final_third_entries,first_half_away_final_third_entries,first_half_home_long_balls,first_half_away_long_balls,first_half_home_crosses,first_half_away_crosses,first_half_home_duels,first_half_away_duels,first_half_home_dispossessed,first_half_away_dispossessed,first_half_home_ground_duels,first_half_away_ground_duels,first_half_home_aerial_duels,first_half_away_aerial_duels,first_half_home_dribbles,first_half_away_dribbles,first_half_home_tackles_won,first_half_away_tackles_won,first_half_home_total_tackles,first_half_away_total_tackles,first_half_home_interceptions,first_half_away_interceptions,first_half_home_recoveries,first_half_away_recoveries,first_half_home_clearances,first_half_away_clearances,first_half_home_total_saves,first_half_away_total_saves,first_half_home_goals_prevented,first_half_away_goals_prevented,first_half_home_goal_kicks,first_half_away_goal_kicks,second_half_home_ball_possession,second_half_away_ball_possession,second_half_home_expected_goals,second_half_away_expected_goals,second_half_home_big_chances,second_half_away_big_chances,second_half_home_total_shots,second_half_away_total_shots,second_half_home_goalkeeper_saves,second_half_away_goalkeeper_saves,second_half_home_corner_kicks,second_half_away_corner_kicks,second_half_home_fouls,second_half_away_fouls,second_half_home_passes,second_half_away_passes,second_half_home_tackles,second_half_away_tackles,second_half_home_free_kicks,second_half_away_free_kicks,second_half_home_yellow_cards,second_half_away_yellow_cards,second_half_home_shots_on_target,second_half_away_shots_on_target,second_half_home_hit_woodwork,second_half_away_hit_woodwork,second_half_home_shots_off_target,second_half_away_shots_off_target,second_half_home_blocked_shots,second_half_away_blocked_shots,second_half_home_shots_inside_box,second_half_away_shots_inside_box,second_half_home_shots_outside_box,second_half_away_shots_outside_box,second_half_home_big_chances_scored,second_half_away_big_chances_scored,second_half_home_big_chances_missed,second_half_away_big_chances_missed,second_half_home_through_balls,second_half_away_through_balls,second_half_home_fouled_in_final_third,second_half_away_fouled_in_final_third,second_half_home_offsides,second_half_away_offsides,second_half_home_accurate_passes,second_half_away_accurate_passes,second_half_home_throw_ins,second_half_away_throw_ins,second_half_home_final_third_entries,second_half_away_final_third_entries,second_half_home_long_balls,second_half_away_long_balls,second_half_home_crosses,second_half_away_crosses,second_half_home_duels,second_half_away_duels,second_half_home_dispossessed,second_half_away_dispossessed,second_half_home_ground_duels,second_half_away_ground_duels,second_half_home_aerial_duels,second_half_away_aerial_duels,second_half_home_dribbles,second_half_away_dribbles,second_half_home_tackles_won,second_half_away_tackles_won,second_half_home_total_tackles,second_half_away_total_tackles,second_half_home_interceptions,second_half_away_interceptions,second_half_home_recoveries,second_half_away_recoveries,second_half_home_clearances,second_half_away_clearances,second_half_home_total_saves,second_half_away_total_saves,second_half_home_goals_prevented,second_half_away_goals_prevented,second_half_home_goal_kicks,second_half_away_goal_kicks,home_starting_eleven,away_starting_eleven,hometeam_avgRating,hometeam_position,hometeam_value,hometeam_eam_form,awayTeam_avgRating,awayTeam_position,awayTeam_value,awayTeam_form
https://www.sofascore.com/arbroath-partick-thistle/iXsqX#id:8259219,2020-04-04,8259219,Championship,Scotland,Championship 19/20,19/20,32,Partick Thistle,Arbroath,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,26,"['D', 'L', 'D', 'D', 'D']",,6.0,36,"['W', 'W', 'W', 'D', 'D']"
https://www.sofascore.com/forfar-athletic-clyde-fc/kXsAX#id:8259194,2020-04-04,8259194,League One,Scotland,League One 19/20,19/20,32,Clyde FC,Forfar Athletic,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,34,"['L', 'L', 'W', 'W', 'W']",,9.0,24,"['D', 'D', 'L', 'L', 'L']"
https://www.sofascore.com/peterhead-dumbarton/CXsKX#id:8259182,2020-04-04,8259182,League One,Scotland,League One 19/20,19/20,32,Dumbarton,Peterhead,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,38,"['L', 'W', 'W', 'W', 'L']",,8.0,26,"['L', 'L', 'L', 'D', 'L']"
https://www.sofascore.com/montrose-raith-rovers/lXsLX#id:8259245,2020-04-04,8259245,League One,Scotland,League One 19/20,19/20,32,Montrose,Raith Rovers,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,47,"['L', 'W', 'L', 'W', 'W']",,1.0,53,"['D', 'W', 'L', 'D', 'W']"
https://www.sofascore.com/east-fife-stranraer/wXsHX#id:8259253,2020-04-04,8259253,League One,Scotland,League One 19/20,19/20,32,Stranraer,East Fife,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16,"['D', 'D', 'L', 'L', 'L']",,5.0,45,"['W', 'L', 'W', 'W', 'L']"
https://www.sofascore.com/airdrieonians-falkirk-fc/nXsrX#id:8259158,2020-04-04,8259158,League One,Scotland,League One 19/20,19/20,32,Falkirk FC,Airdrieonians,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,52,"['W', 'W', 'L', 'D', 'W']",,3.0,48,"['D', 'W', 'W', 'L', 'W']"
https://www.sofascore.com/annan-athletic-albion-rovers/IXsfEj#id:8259258,2020-04-04,8259258,League Two,Scotland,League Two 19/20,19/20,32,Albion Rovers,Annan Athletic,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,24,"['L', 'L', 'L', 'L', 'L']",,7.0,31,"['L', 'L', 'W', 'L', 'D']"
https://www.sofascore.com/brechin-city-stenhousemuir/vXsDX#id:8259250,2020-04-04,8259250,League Two,Scotland,League Two 19/20,19/20,32,Brechin City,Stenhousemuir,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,17,"['L', 'D', 'D', 'L', 'L']",,8.0,29,"['D', 'W', 'L', 'D', 'D']"
https://www.sofascore.com/cove-rangers-elgin-city/FXsmld#id:8259246,2020-04-04,8259246,League Two,Scotland,League Two 19/20,19/20,32,Cove Rangers,Elgin City,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,68,"['W', 'W', 'W', 'W', 'W']",,4.0,40,"['W', 'L', 'W', 'W', 'W']"
https://www.sofascore.com/edinburgh-cityc-queens-park-fc/EXscAk#id:8259270,2020-04-04,8259270,League Two,Scotland,League Two 19/20,19/20,32,Queen's Park FC,Edinburgh City F.C.,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,40,"['W', 'L', 'D', 'W', 'D']",,2.0,55,"['W', 'L', 'D', 'D', 'W']"
https://www.sofascore.com/stirling-albion-cowdenbeath/xXsJX#id:8259275,2020-04-04,8259275,League Two,Scotland,League Two 19/20,19/20,32,Stirling Albion,Cowdenbeath,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,36,"['W', 'W', 'D', 'L', 'L']",,3.0,41,"['L', 'D', 'W', 'D', 'L']"
https://www.sofascore.com/dundee-united-reserve-hamilton-academical-reserve/zrtcsFrtc#id:8332827,2020-04-06,8332827,Scotland Reserve League,Scotland,Reserve League 19/20,19/20,17,Dundee United Reserve,Hamilton Academical Reserve,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,23,"['W', 'W', 'L', 'W', 'D']",,1.0,27,"['W', 'D', 'W', 'D', 'L']"
https://www.sofascore.com/st-mirren-reserve-dunfermline-athletic-reserve/qrtcsErtc#id:8332820,2020-04-06,8332820,Scotland Reserve League,Scotland,Reserve League 19/20,19/20,17,Dunfermline Athletic Reserve,St. Mirren Reserve,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9,"['L', 'L', 'L', 'L', 'L']",,5.0,22,"['L', 'W', 'L', 'L', 'W']"
https://www.sofascore.com/kilmarnock-reserve-greenock-morton-reserve/trtcsyrtc#id:8332851,2020-04-06,8332851,Scotland Reserve League,Scotland,Reserve League 19/20,19/20,17,Greenock Morton Reserve,Kilmarnock Reserve,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,18,"['D', 'L', 'L', 'W', 'L']",,6.0,20,"['L', 'W', 'W', 'W', 'D']"
https://www.sofascore.com/heart-of-midlothian-reserve-motherwell-reserve/JrtcsKrtc#id:8332859,2020-04-06,8332859,Scotland Reserve League,Scotland,Reserve League 19/20,19/20,17,Heart of Midlothian Reserve,Motherwell Reserve,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,24,"['W', 'D', 'D', 'W', 'W']",,8.0,18,"['L', 'W', 'L', 'L', 'W']"
https://www.sofascore.com/ross-county-reserve-queen-of-the-south-reserve/ArtcsCrtc#id:8332852,2020-04-06,8332852,Scotland Reserve League,Scotland,Reserve League 19/20,19/20,17,Ross County Reserve,Queen of The South Reserve,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,25,"['D', 'L', 'W', 'W', 'W']",,10.0,5,"['L', 'L', 'W', 'D', 'L']"
https://www.sofascore.com/hibernian-heart-of-midlothian/dXseX#id:8597597,2020-04-11,8597597,Scottish Cup,Scotland,Scottish Cup 19/20,19/20,2,Heart of Midlothian,Hibernian,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.sofascore.com/alloa-athletic-ayr-united/oXsuX#id:8259126,2020-04-11,8259126,Championship,Scotland,Championship 19/20,19/20,33,Ayr United,Alloa Athletic,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,40,"['L', 'W', 'D', 'D', 'L']",,8.0,31,"['D', 'D', 'L', 'D', 'W']"
https://www.sofascore.com/greenock-morton-dundee-fc/hXszX#id:8259190,2020-04-11,8259190,Championship,Scotland,Championship 19/20,19/20,33,Dundee FC,Greenock Morton,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,41,"['W', 'W', 'D', 'D', 'W']",,7.0,36,"['D', 'W', 'W', 'L', 'D']"
https://www.sofascore.com/arbroath-dunfermline-athletic/aXsqX#id:8259171,2020-04-11,8259171,Championship,Scotland,Championship 19/20,19/20,33,Dunfermline Athletic,Arbroath,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,37,"['L', 'W', 'D', 'D', 'D']",,6.0,36,"['W', 'W', 'W', 'D', 'D']"
https://www.sofascore.com/inverness-caledonian-thistle-dundee-united/ZWsmX#id:8259188,2020-04-11,8259188,Championship,Scotland,Championship 19/20,19/20,33,Inverness Caledonian Thistle,Dundee United,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,45,"['L', 'W', 'W', 'L', 'W']",,1.0,59,"['D', 'W', 'L', 'D', 'D']"
https://www.sofascore.com/queen-of-the-south-partick-thistle/iXstX#id:8259186,2020-04-11,8259186,Championship,Scotland,Championship 19/20,19/20,33,Queen of The South,Partick Thistle,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,28,"['L', 'L', 'D', 'D', 'L']",,10.0,26,"['D', 'L', 'D', 'D', 'D']"
https://www.sofascore.com/montrose-airdrieonians/rXsLX#id:8259149,2020-04-11,8259149,League One,Scotland,League One 19/20,19/20,33,Airdrieonians,Montrose,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,48,"['D', 'W', 'W', 'L', 'W']",,4.0,47,"['L', 'W', 'L', 'W', 'W']"
https://www.sofascore.com/east-fife-forfar-athletic/AXsHX#id:8259214,2020-04-11,8259214,League One,Scotland,League One 19/20,19/20,33,East Fife,Forfar Athletic,Scotland,Scotland,[],,,,,,,False,False,[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,45,"['W', 'L', 'W', 'W', 'L']",,9.0,24,"['D', 'D', 'L', 'L', 'L']"
